id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus
ASV_2602	1475	0.000382116927779901	231.010533856935	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA
ASV_2603	1533	0.000390777647518562	250.599220370168	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_2606	1579	0.000397930760047752	309.62261594259	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_2609	1505	0.000386548125241593	275.045827753264	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_261	1673	0.000413393964448119	364.316368851633	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia
ASV_2613	1717	0.000421052631578947	412.361364758124	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_2614	1537	0.000391389432485323	262.394381540701	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517
ASV_2615	1445	0.000377786173026067	267.032776994034	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis
ASV_2617	1508	0.000386996904024768	259.587722897055	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_262	1410	0.000372856077554064	246.576495585323	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV_2620	1225	0.000348796651552145	169.556239200928	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_2621	1202	0.000346020761245675	173.939612099045	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_2622	1272	0.000354609929078014	196.675909356351	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
ASV_2623	1630	0.000406173842404549	355.144345661011	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter
ASV_2626	1331	0.000362187613183629	204.39014005656	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_263	1444	0.000377643504531722	285.082212836921	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia
ASV_2630	1067	0.000330578512396694	146.220835565222	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_2635	1367	0.00036697247706422	231.338166669462	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_264	1443	0.000377500943752359	283.69639413016	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV_2640	1558	0.000394632991318074	270.045247523472	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_2644	1534	0.000390930414386239	248.01469996434	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_2645	1551	0.000393545848091303	261.180749887899	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_2648	1552	0.000393700787401575	317.261011653405	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_265	1807	0.000437636761487965	419.850676223723	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_2654	1447	0.000378071833648393	234.804823452738	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
ASV_2657	1030	0.000326583932070542	136.85521829677	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_2658	1454	0.000379075056861259	243.942660711574	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_266	1583	0.000398565165404544	352.955486378592	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_2660	1237	0.000350262697022767	169.912657381438	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_2669	1541	0.000392003136025088	271.867630288097	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
ASV_267	1655	0.000410340582683627	350.077778684953	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_2670	1387	0.000369685767097967	232.25915910252	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_2671	1254	0.000352360817477097	169.833641569581	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_2672	1550	0.0003933910306845	260.365164146129	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_2679	1474	0.000381970970206264	261.800088234975	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_268	1612	0.000403225806451613	350.871349482748	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2683	1179	0.000343288705801579	179.933848951306	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_2685	1453	0.000378931413414172	257.643587781656	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_2688	1217	0.000347826086956522	187.717119670703	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter
ASV_2689	1417	0.000373831775700935	259.663535932052	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_269	1784	0.000433275563258232	435.178381598792	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_2696	1302	0.0003584229390681	215.331793065879	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_2697	1594	0.000400320256204964	340.162030177454	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_27	1691	0.00041649312786339	367.934861753589	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_270	1554	0.000394011032308905	321.671661645412	Bacteria	Actinobacteriota	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces
ASV_2700	1590	0.000399680255795364	274.775642145354	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
ASV_2702	1400	0.00037147102526003	220.781519077764	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV_2707	1237	0.000350262697022767	191.149241314129	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_271	1675	0.000413736036408771	385.890535933944	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_2711	1564	0.000395569620253165	280.859536869265	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
ASV_2712	1305	0.00035880875493362	223.001969775947	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
ASV_2718	1584	0.000398724082934609	302.316353693965	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_2719	1420	0.000374251497005988	211.872843004533	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_272	1375	0.000368052999631947	243.205621669587	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	NA
ASV_2721	1327	0.000361663652802893	234.349527750569	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_2724	1377	0.000368324125230203	245.648366454646	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_2726	1656	0.000410509031198686	310.409541577313	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_2729	1575	0.000397298371076679	296.067396602657	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera
ASV_273	1572	0.000396825396825397	336.047351302006	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_2730	1471	0.000381533765738268	263.265708219565	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis
ASV_2734	839	0.000307408545957578	90.6889150964775	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_2738	1140	0.000338753387533875	156.149126918608	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_274	1775	0.000431592576607682	403.484235641742	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA
ASV_2740	1352	0.000364963503649635	225.235898185929	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_2747	1476	0.000382262996941896	267.899660984209	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
ASV_2749	1524	0.000389408099688474	294.578391856922	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_2752	1003	0.000323729362253156	124.665750697633	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_2757	1381	0.000368867576540022	244.877337084862	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_2758	1447	0.000378071833648393	270.058725209303	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_276	1654	0.000410172272354389	369.065061870177	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus
ASV_2761	1468	0.00038109756097561	235.580179529051	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_13
ASV_2769	1265	0.000353731871241599	172.860834457556	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_277	1680	0.000414593698175788	384.412062842283	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_2772	1513	0.000387747188832881	282.589725021091	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_2774	1540	0.000391849529780564	309.71504399364	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
ASV_2775	891	0.000312402374258044	86.8220803419057	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
ASV_278	1452	0.000378787878787879	253.037679522576	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_2782	1272	0.000354609929078014	194.425568462811	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_279	1796	0.000435540069686411	408.532420527817	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_2793	1633	0.000406669377795852	292.389082568973	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_2795	1114	0.000335795836131632	139.172481547952	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis
ASV_28	1713	0.000420344682639765	388.21786842393	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_280	1738	0.000424808836023789	400.527752528226	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_2802	1562	0.000395256916996047	330.52587450248	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_2805	1479	0.000382701875239189	231.168294088013	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA
ASV_2806	1617	0.000404040404040404	313.643400409812	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_2808	1660	0.000411184210526316	383.781053677834	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_2809	1461	0.000380083618396047	285.9232597205	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
ASV_281	1269	0.000354233085370174	202.502401699359	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_282	1731	0.000423549343498518	398.861652716315	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_2821	1441	0.000377216144851	281.37595756414	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_2827	1618	0.000404203718674212	285.014664879281	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV_283	1795	0.00043535045711798	442.060991206696	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_2833	1393	0.000370507595405706	269.229539343459	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_2838	1545	0.000392618767177071	309.474059601309	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_284	1280	0.000355618776671408	219.837893502521	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_2840	1673	0.000413393964448119	317.201174778679	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes
ASV_2845	1279	0.000355492356914326	171.348729988621	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_2846	1644	0.000408496732026144	300.638552714406	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_285	1472	0.000381679389312977	287.274569217826	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_2856	1506	0.000386697602474865	256.610604271602	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_286	1647	0.000408997955010225	331.152171984718	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_2860	1257	0.000352733686067019	206.850889324381	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	NA
ASV_2862	1434	0.000376222723852521	250.587065596425	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_2863	784	0.00030229746070133	75.4904837610069	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_2865	1415	0.000373552484124019	236.428184101195	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_2866	1405	0.000372162262746558	273.400604310665	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_287	1603	0.000401767778224186	343.626697747214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_2873	1562	0.000395256916996047	259.747596258165	Bacteria	RCP2-54	NA	NA	NA	NA
ASV_2881	1364	0.000366568914956012	210.328721348897	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_289	1675	0.000413736036408771	382.640699202532	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_29	1605	0.000402090872537193	374.00777228035	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_290	1523	0.000389256520046711	296.245647192258	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_2900	1347	0.000364298724954463	199.567176029017	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_2908	1559	0.000394788787998421	278.222485748659	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_291	1606	0.000402252614641995	322.166705617295	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_2915	1577	0.000397614314115308	306.663525439142	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_2917	1588	0.000399361022364217	288.729074139869	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_2918	1450	0.000378501135503407	208.829782194196	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora
ASV_2919	1134	0.000338066260987153	160.930124058231	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia
ASV_292	1594	0.000400320256204964	339.164983812773	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_2929	1300	0.000358166189111748	225.686806611939	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_293	1735	0.000424268137462877	397.377323750352	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_2938	1406	0.000372300819061802	219.527470814372	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella
ASV_2939	1423	0.000374672161858374	232.40041212419	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_294	1711	0.000419991600167997	366.718749799398	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_2944	1419	0.000374111485222596	247.916464324798	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_2949	1549	0.000393236335037357	262.806710993849	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_295	1587	0.000399201596806387	344.514447786032	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_296	1728	0.000423011844331641	376.403956667301	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter
ASV_2965	1605	0.000402090872537193	330.128186305799	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_297	1636	0.000407166123778502	341.39768091125	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_298	1581	0.000398247710075667	354.595671040013	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_2981	1416	0.000373692077727952	262.610144222188	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriae_or	Acidobacteriae_fa	Paludibaculum
ASV_2982	1644	0.000408496732026144	385.721552230583	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_2985	1503	0.000386249517188104	283.863206940387	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
ASV_2986	1496	0.000385208012326656	261.105815578611	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_299	1752	0.000427350427350427	391.413604858483	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_2991	1304	0.000358680057388809	204.346748812917	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella
ASV_2992	1562	0.000395256916996047	271.337011792446	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_2994	1405	0.000372162262746558	255.854757226512	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_2996	1598	0.000400962309542903	295.222840342922	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
ASV_2998	1455	0.000379218809252939	279.485716623735	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_3	1629	0.000406008932196508	368.031964626861	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_30	1876	0.000451263537906137	503.159722192026	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_300	1598	0.000400962309542903	337.255340281071	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_3000	1258	0.000352858151023289	194.754733777078	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_3003	1653	0.000410004100041	297.373884957008	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_3004	1595	0.00040048057669203	290.877336950451	Bacteria	Chloroflexi	SHA-26	NA	NA	NA
ASV_3009	1403	0.000371885459278542	250.679341875659	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_301	1668	0.000412541254125413	371.703909320693	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_3015	1513	0.000387747188832881	239.495040962377	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_302	1328	0.000361794500723589	220.685234127192	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_3023	1620	0.00040453074433657	329.440678249394	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
ASV_3025	1593	0.00040016006402561	269.057184180393	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_303	1537	0.000391389432485323	321.617426422026	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_3032	1369	0.000367242012486228	217.4965729976	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_3036	1548	0.000393081761006289	262.870679602057	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_304	1522	0.000389105058365759	290.940059141533	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
ASV_3045	1593	0.00040016006402561	344.566836898153	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_305	1783	0.00043308791684712	433.680277297821	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_3052	1671	0.000413052457662123	323.750887404511	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_3054	1481	0.000382995021064726	272.758042254901	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_3055	1323	0.000361141206211629	203.384793755032	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_306	1396	0.000370919881305638	265.464653413846	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_3064	1629	0.000406008932196508	302.349739368672	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_3067	1555	0.000394166338194718	292.361437357749	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_3069	1553	0.000393855848759354	281.553347882137	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_307	1512	0.000387596899224806	298.598648941636	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_3088	1516	0.000388198757763975	250.02263091934	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_3089	1329	0.000361925443358668	220.35751575524	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas
ASV_309	1560	0.000394944707740916	336.069548985511	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia
ASV_3091	1366	0.000366837857666911	221.157459050959	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_3095	1473	0.000381825124093165	288.008318137116	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_31	1778	0.000432152117545376	423.018235997081	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_310	1449	0.000378357926598562	291.261925854258	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_3105	1575	0.000397298371076679	323.497140149809	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_311	1611	0.000403063280935107	365.51837132274	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_3117	1321	0.000360880548538434	209.445440886201	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_312	1760	0.000428816466552316	414.763826575788	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_3121	1548	0.000393081761006289	242.409040003123	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_3124	1271	0.000354484225451967	206.369088331279	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_313	1465	0.000380662352493338	297.780300485113	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV_314	1498	0.00038550501156515	297.295189091999	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_3141	1446	0.000377928949357521	285.745379692836	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_3146	1298	0.000357909806728704	226.269213042779	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
ASV_3148	1225	0.000348796651552145	182.345041543031	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
ASV_315	1354	0.000365230094959825	259.624177993533	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Umezawaea
ASV_3150	1343	0.000363768643142961	216.705904003917	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_3151	1457	0.000379506641366224	240.35836503144	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_3152	1653	0.000410004100041	377.141056445036	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus
ASV_3157	1445	0.000377786173026067	287.472018058122	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
